order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2050,84,808,306,2,cash,3/22/2017 10:13
2094,96,885,306,2,debit,3/23/2017 0:29
2195,15,786,306,2,cash,3/23/2017 23:55
2214,30,975,306,2,cash,3/17/2017 11:00
2238,30,779,306,2,debit,3/29/2017 0:18
2282,84,928,306,2,credit_card,3/25/2017 19:19
2303,84,855,306,2,debit,3/12/2017 9:22
2400,15,730,306,2,debit,3/16/2017 9:51
2434,74,749,306,2,cash,3/2/2017 11:59
2474,84,768,306,2,credit_card,3/22/2017 13:31
2523,84,856,306,2,debit,3/9/2017 18:19
2563,74,709,306,2,debit,3/16/2017 14:18
2712,30,863,306,2,cash,3/19/2017 13:02
2740,30,895,306,2,cash,3/8/2017 10:07
2768,30,751,306,2,debit,3/12/2017 0:24
2769,15,871,306,2,cash,3/30/2017 15:28
2780,96,745,306,2,credit_card,3/28/2017 14:22
2815,15,795,306,2,cash,3/3/2017 15:10
2855,15,941,306,2,debit,3/26/2017 7:42
2898,74,714,306,2,cash,3/19/2017 23:45
2918,84,936,306,2,credit_card,3/28/2017 20:52
2922,74,825,306,2,cash,3/28/2017 22:24
2966,84,888,306,2,credit_card,3/18/2017 13:26
3053,84,702,306,2,credit_card,3/6/2017 14:18
3100,15,795,306,2,credit_card,3/6/2017 20:03
3222,96,796,306,2,cash,3/19/2017 7:09
3263,74,921,306,2,cash,3/26/2017 23:24
3320,30,835,306,2,cash,3/16/2017 7:14
3331,96,702,306,2,credit_card,3/17/2017 18:44
3432,84,768,306,2,credit_card,3/13/2017 4:02
3437,84,768,306,2,credit_card,3/15/2017 15:10
3504,15,810,306,2,cash,3/24/2017 16:05
3517,15,835,306,2,debit,3/3/2017 14:51
3567,30,761,306,2,cash,3/2/2017 3:25
3569,74,769,306,2,credit_card,3/22/2017 16:13
3611,30,857,306,2,cash,3/2/2017 23:38
3624,74,999,306,2,debit,3/24/2017 10:48
3702,15,726,306,2,debit,3/24/2017 17:34
3764,84,890,306,2,cash,3/26/2017 13:40
3907,74,933,306,2,credit_card,3/5/2017 19:49
3946,15,814,306,2,credit_card,3/13/2017 3:41
3968,30,942,306,2,credit_card,3/27/2017 7:43
4028,84,972,306,2,credit_card,3/16/2017 7:03
4095,84,976,306,2,cash,3/6/2017 8:30
4114,96,974,306,2,cash,3/11/2017 20:18
4188,15,818,306,2,cash,3/4/2017 4:34
4206,96,755,306,2,credit_card,3/21/2017 18:47
4271,96,856,306,2,credit_card,3/3/2017 8:25
4283,84,951,306,2,credit_card,3/20/2017 10:52
4404,84,967,306,2,credit_card,3/5/2017 23:28
4543,96,785,306,2,credit_card,3/24/2017 5:58
4670,15,776,306,2,credit_card,3/12/2017 4:22
4701,84,825,306,2,debit,3/7/2017 7:18
4704,30,936,306,2,debit,3/29/2017 22:44
4822,15,820,306,2,credit_card,3/4/2017 22:53
4864,74,732,306,2,debit,3/7/2017 4:36
4870,74,719,306,2,debit,3/30/2017 13:59
4898,15,751,306,2,credit_card,3/21/2017 19:22
4910,15,899,306,2,credit_card,3/6/2017 4:30
119,84,789,153,1,credit_card,3/5/2017 4:08
179,30,849,153,1,debit,3/25/2017 4:09
194,15,942,153,1,cash,3/13/2017 14:19
304,15,952,153,1,cash,3/10/2017 17:49
381,15,749,153,1,credit_card,3/9/2017 8:30
387,30,768,153,1,cash,3/13/2017 13:42
412,15,927,153,1,credit_card,3/11/2017 22:15
420,84,873,153,1,credit_card,3/5/2017 1:28
716,74,994,153,1,credit_card,3/9/2017 16:55
759,74,755,153,1,debit,3/2/2017 21:31
802,30,815,153,1,cash,3/27/2017 23:54
859,84,814,153,1,debit,3/11/2017 2:36
968,30,859,153,1,cash,3/8/2017 4:28
987,84,884,153,1,credit_card,3/16/2017 15:39
1120,96,709,153,1,credit_card,3/15/2017 3:00
1121,30,802,153,1,debit,3/22/2017 2:22
1227,84,947,153,1,debit,3/29/2017 4:07
1266,30,971,153,1,credit_card,3/2/2017 10:05
1295,96,991,153,1,credit_card,3/6/2017 12:44
1296,15,983,153,1,debit,3/16/2017 23:41
1391,15,935,153,1,credit_card,3/2/2017 3:23
1401,30,981,153,1,cash,3/24/2017 8:29
1470,15,729,153,1,cash,3/26/2017 14:30
1490,84,734,153,1,credit_card,3/30/2017 11:34
1558,84,893,153,1,credit_card,3/4/2017 7:08
1560,30,781,153,1,credit_card,3/5/2017 20:23
1625,30,969,153,1,credit_card,3/4/2017 21:02
1667,96,895,153,1,credit_card,3/11/2017 2:49
1800,84,774,153,1,credit_card,3/5/2017 16:14
1834,74,878,153,1,credit_card,3/6/2017 17:33
1997,30,738,153,1,cash,3/29/2017 6:15
2039,74,907,153,1,cash,3/22/2017 11:23
2047,84,829,153,1,cash,3/30/2017 14:28
2058,74,885,153,1,cash,3/24/2017 9:35
2059,30,958,153,1,credit_card,3/9/2017 9:53
2102,84,793,153,1,credit_card,3/28/2017 13:45
2107,96,746,153,1,cash,3/6/2017 15:31
2162,74,909,153,1,credit_card,3/5/2017 1:06
2169,96,790,153,1,cash,3/10/2017 0:07
2189,30,892,153,1,cash,3/30/2017 0:57
2231,30,772,153,1,debit,3/1/2017 4:30
2261,15,989,153,1,credit_card,3/3/2017 14:38
2450,74,876,153,1,cash,3/29/2017 10:00
2503,96,833,153,1,credit_card,3/13/2017 4:58
2755,96,850,153,1,credit_card,3/13/2017 17:45
2781,30,815,153,1,cash,3/15/2017 8:27
2805,96,972,153,1,cash,3/21/2017 18:33
2867,96,996,153,1,credit_card,3/25/2017 12:10
2891,96,948,153,1,credit_card,3/27/2017 18:38
2941,30,923,153,1,credit_card,3/23/2017 20:41
3009,30,783,153,1,cash,3/22/2017 0:02
3021,30,923,153,1,debit,3/18/2017 13:50
3070,30,968,153,1,debit,3/25/2017 5:04
3094,74,987,153,1,cash,3/11/2017 6:26
3114,30,761,153,1,debit,3/20/2017 0:03
3134,30,957,153,1,cash,3/19/2017 19:28
3176,15,977,153,1,debit,3/10/2017 6:50
3195,15,799,153,1,credit_card,3/19/2017 0:14
3245,74,823,153,1,credit_card,3/3/2017 13:31
3325,30,881,153,1,credit_card,3/14/2017 21:14
3407,74,984,153,1,credit_card,3/15/2017 9:23
3426,84,757,153,1,credit_card,3/5/2017 16:18
3493,15,922,153,1,cash,3/22/2017 8:12
3532,74,895,153,1,debit,3/10/2017 3:51
3535,15,943,153,1,debit,3/5/2017 1:17
3593,84,789,153,1,cash,3/14/2017 13:02
3728,96,983,153,1,credit_card,3/25/2017 7:54
3733,15,813,153,1,debit,3/8/2017 3:30
3745,74,705,153,1,cash,3/9/2017 5:38
3749,74,969,153,1,cash,3/7/2017 9:59
3804,15,959,153,1,debit,3/4/2017 3:50
3855,30,994,153,1,debit,3/18/2017 17:04
3864,15,706,153,1,credit_card,3/23/2017 13:04
3886,30,969,153,1,cash,3/4/2017 11:59
4019,96,891,153,1,cash,3/1/2017 1:54
4046,15,944,153,1,credit_card,3/5/2017 8:16
4204,96,953,153,1,cash,3/17/2017 9:02
4240,84,775,153,1,credit_card,3/28/2017 13:17
4336,74,808,153,1,cash,3/10/2017 17:45
4623,84,820,153,1,debit,3/13/2017 22:16
4662,15,972,153,1,debit,3/25/2017 4:48
4667,96,899,153,1,debit,3/22/2017 2:56
4676,74,900,153,1,debit,3/20/2017 9:37
4693,96,723,153,1,credit_card,3/6/2017 1:28
4795,96,780,153,1,cash,3/26/2017 22:01
4842,96,874,153,1,debit,3/28/2017 5:24
4865,15,770,153,1,debit,3/15/2017 7:08
1949,87,801,745,5,credit_card,3/12/2017 4:35
2390,87,754,745,5,debit,3/10/2017 21:07
1799,87,945,596,4,credit_card,3/25/2017 16:18
3120,87,845,596,4,debit,3/26/2017 23:45
4450,87,923,596,4,debit,3/4/2017 7:27
15,87,849,447,3,credit_card,3/10/2017 11:23
821,87,866,447,3,credit_card,3/1/2017 9:52
1483,87,885,447,3,debit,3/27/2017 5:41
2429,87,792,447,3,debit,3/30/2017 2:08
2984,87,909,447,3,debit,3/26/2017 16:50
3844,87,802,447,3,debit,3/28/2017 23:34
3994,87,707,447,3,credit_card,3/17/2017 12:37
4453,87,701,447,3,credit_card,3/21/2017 2:21
4611,87,803,447,3,credit_card,3/3/2017 11:24
459,87,867,298,2,debit,3/25/2017 11:16
1082,87,842,298,2,credit_card,3/22/2017 20:50
1702,87,910,298,2,cash,3/18/2017 21:59
2012,87,878,298,2,cash,3/4/2017 14:14
2349,87,801,298,2,cash,3/2/2017 6:44
2915,87,845,298,2,credit_card,3/7/2017 14:03
3382,87,709,298,2,credit_card,3/22/2017 17:11
3415,87,999,298,2,cash,3/27/2017 3:49
3774,87,718,298,2,debit,3/5/2017 15:29
3896,87,850,298,2,credit_card,3/25/2017 21:16
4231,87,999,298,2,debit,3/13/2017 21:35
4522,87,716,298,2,cash,3/3/2017 12:25
4598,87,931,298,2,debit,3/24/2017 0:17
4668,87,982,298,2,cash,3/16/2017 11:55
4739,87,901,298,2,cash,3/8/2017 18:47
7,87,915,149,1,cash,3/1/2017 21:37
95,87,961,149,1,cash,3/21/2017 3:20
107,87,953,149,1,cash,3/17/2017 8:03
468,87,896,149,1,debit,3/10/2017 20:08
581,87,841,149,1,credit_card,3/22/2017 8:21
789,87,945,149,1,debit,3/21/2017 5:55
936,87,938,149,1,cash,3/4/2017 19:32
1029,87,711,149,1,debit,3/12/2017 17:13
1114,87,924,149,1,debit,3/11/2017 11:11
1339,87,777,149,1,cash,3/17/2017 2:43
1596,87,739,149,1,debit,3/16/2017 16:19
1690,87,872,149,1,cash,3/22/2017 5:56
2138,87,829,149,1,cash,3/22/2017 17:46
2286,87,819,149,1,credit_card,3/14/2017 1:42
2312,87,743,149,1,cash,3/4/2017 15:05
2557,87,712,149,1,debit,3/15/2017 1:08
2801,87,863,149,1,credit_card,3/3/2017 14:57
3215,87,700,149,1,credit_card,3/10/2017 0:28
3485,87,892,149,1,cash,3/30/2017 21:22
3526,87,899,149,1,cash,3/8/2017 0:21
4697,87,805,149,1,cash,3/21/2017 8:56
4718,87,784,149,1,debit,3/2/2017 19:30
4740,87,906,149,1,cash,3/20/2017 1:14
3967,10,976,740,5,debit,3/13/2017 17:09
946,10,999,592,4,cash,3/6/2017 20:06
1595,10,749,592,4,credit_card,3/29/2017 13:24
2112,3,795,592,4,cash,3/24/2017 1:04
2482,3,826,592,4,credit_card,3/20/2017 5:18
2827,3,703,592,4,credit_card,3/23/2017 1:40
2865,10,880,592,4,cash,3/12/2017 23:17
3057,10,780,592,4,credit_card,3/23/2017 22:09
4253,3,809,592,4,debit,3/15/2017 20:48
4567,10,787,592,4,debit,3/24/2017 0:44
4592,3,949,592,4,credit_card,3/13/2017 12:17
535,10,989,444,3,credit_card,3/22/2017 3:28
602,10,891,444,3,credit_card,3/20/2017 7:19
615,3,806,444,3,cash,3/26/2017 5:04
665,3,858,444,3,debit,3/26/2017 7:35
686,3,990,444,3,cash,3/16/2017 9:31
1004,10,869,444,3,debit,3/15/2017 5:44
1044,10,965,444,3,debit,3/11/2017 3:24
1088,10,725,444,3,cash,3/26/2017 8:24
1210,10,897,444,3,credit_card,3/25/2017 14:09
1213,10,836,444,3,credit_card,3/2/2017 17:32
1880,10,706,444,3,debit,3/2/2017 4:20
1896,10,764,444,3,cash,3/22/2017 12:21
1972,10,848,444,3,credit_card,3/7/2017 12:43
2340,10,793,444,3,cash,3/24/2017 14:42
2887,3,868,444,3,cash,3/14/2017 16:36
3273,10,873,444,3,cash,3/5/2017 15:14
3522,10,931,444,3,debit,3/30/2017 4:18
3548,3,918,444,3,cash,3/22/2017 13:58
3705,3,914,444,3,debit,3/24/2017 3:57
3871,10,872,444,3,cash,3/28/2017 18:21
4435,3,800,444,3,debit,3/9/2017 13:00
4517,3,786,444,3,credit_card,3/26/2017 12:37
4945,10,933,444,3,credit_card,3/9/2017 17:05
4965,10,836,444,3,credit_card,3/17/2017 14:34
49,3,714,296,2,debit,3/20/2017 16:48
92,3,835,296,2,credit_card,3/9/2017 4:01
162,3,877,296,2,debit,3/20/2017 17:07
322,10,877,296,2,credit_card,3/12/2017 7:12
733,3,953,296,2,credit_card,3/25/2017 7:24
767,3,734,296,2,debit,3/6/2017 14:13
799,3,819,296,2,debit,3/28/2017 21:44
1051,3,994,296,2,credit_card,3/8/2017 2:12
1144,3,946,296,2,debit,3/1/2017 10:00
1198,3,998,296,2,debit,3/27/2017 16:50
1247,10,763,296,2,debit,3/26/2017 8:47
1607,10,833,296,2,cash,3/3/2017 8:49
1610,10,923,296,2,credit_card,3/9/2017 13:58
1735,3,874,296,2,cash,3/29/2017 15:28
1875,3,890,296,2,credit_card,3/1/2017 18:47
2034,3,845,296,2,credit_card,3/16/2017 8:40
2111,10,999,296,2,cash,3/13/2017 4:22
2118,10,746,296,2,credit_card,3/23/2017 2:08
2205,10,869,296,2,credit_card,3/27/2017 22:30
2295,3,917,296,2,cash,3/16/2017 9:42
2336,10,868,296,2,debit,3/20/2017 9:56
2415,10,852,296,2,credit_card,3/15/2017 2:07
2420,3,727,296,2,cash,3/17/2017 22:23
2598,3,879,296,2,cash,3/25/2017 0:59
3046,10,727,296,2,debit,3/11/2017 18:59
3350,10,969,296,2,debit,3/30/2017 1:42
3489,10,994,296,2,credit_card,3/13/2017 14:51
4083,10,979,296,2,cash,3/23/2017 3:02
4202,3,906,296,2,cash,3/3/2017 0:25
4341,3,775,296,2,credit_card,3/10/2017 3:54
4470,10,944,296,2,cash,3/30/2017 11:42
4527,3,788,296,2,debit,3/14/2017 23:06
4754,3,720,296,2,debit,3/29/2017 9:33
4763,10,866,296,2,cash,3/4/2017 17:35
4799,3,793,296,2,credit_card,3/29/2017 19:41
39,10,921,148,1,credit_card,3/6/2017 5:51
355,3,797,148,1,cash,3/10/2017 18:58
378,10,794,148,1,cash,3/26/2017 14:07
553,10,769,148,1,cash,3/20/2017 11:38
608,3,898,148,1,debit,3/29/2017 19:57
626,3,983,148,1,debit,3/20/2017 22:35
628,3,768,148,1,debit,3/25/2017 9:45
720,10,872,148,1,debit,3/19/2017 21:12
766,10,907,148,1,debit,3/28/2017 10:52
804,3,923,148,1,cash,3/7/2017 1:14
1359,3,728,148,1,cash,3/16/2017 10:51
1446,3,871,148,1,debit,3/3/2017 6:00
1520,10,906,148,1,debit,3/11/2017 5:05
1854,10,800,148,1,cash,3/3/2017 22:39
1898,3,900,148,1,credit_card,3/23/2017 13:06
2566,3,864,148,1,credit_card,3/1/2017 3:43
2568,10,724,148,1,debit,3/6/2017 14:18
2708,3,847,148,1,debit,3/2/2017 6:00
2762,10,877,148,1,credit_card,3/9/2017 15:37
2869,3,783,148,1,cash,3/5/2017 5:18
3186,3,925,148,1,credit_card,3/3/2017 11:25
3211,10,909,148,1,debit,3/18/2017 0:50
3261,10,855,148,1,debit,3/8/2017 6:18
3461,10,998,148,1,credit_card,3/5/2017 23:43
3638,3,952,148,1,debit,3/14/2017 15:58
3784,10,864,148,1,cash,3/22/2017 20:00
3824,10,988,148,1,credit_card,3/1/2017 21:54
3837,10,971,148,1,cash,3/17/2017 18:51
4123,3,738,148,1,debit,3/16/2017 23:31
4530,10,745,148,1,cash,3/16/2017 0:05
4969,3,707,148,1,credit_card,3/24/2017 1:06
4491,57,941,735,5,credit_card,3/20/2017 8:55
573,57,727,588,4,debit,3/13/2017 1:45
4756,57,920,588,4,debit,3/3/2017 21:46
141,57,930,441,3,debit,3/15/2017 12:36
178,57,849,441,3,cash,3/20/2017 5:20
333,57,794,441,3,credit_card,3/22/2017 0:43
1638,57,992,441,3,cash,3/25/2017 13:41
2924,57,948,441,3,debit,3/18/2017 19:15
3540,57,991,441,3,cash,3/5/2017 4:45
3647,57,857,441,3,debit,3/18/2017 18:30
3971,57,961,441,3,debit,3/12/2017 6:44
4071,57,774,441,3,cash,3/27/2017 18:19
4376,57,945,441,3,credit_card,3/19/2017 19:51
4831,57,831,441,3,credit_card,3/2/2017 23:22
4966,57,800,441,3,credit_card,3/29/2017 3:03
32,57,839,294,2,debit,3/19/2017 5:31
148,57,715,294,2,credit_card,3/17/2017 7:01
915,57,735,294,2,credit_card,3/20/2017 23:56
1034,57,829,294,2,debit,3/10/2017 14:14
1225,57,891,294,2,credit_card,3/17/2017 1:07
1265,57,715,294,2,debit,3/1/2017 2:31
1271,57,743,294,2,cash,3/1/2017 5:37
1452,57,756,294,2,credit_card,3/10/2017 2:19
1783,57,770,294,2,credit_card,3/27/2017 9:19
1870,57,759,294,2,credit_card,3/20/2017 23:32
2533,57,977,294,2,debit,3/12/2017 3:56
2639,57,957,294,2,cash,3/13/2017 5:04
2711,57,869,294,2,credit_card,3/4/2017 2:07
3266,57,954,294,2,cash,3/25/2017 9:17
4045,57,981,294,2,cash,3/29/2017 2:34
4443,57,884,294,2,credit_card,3/23/2017 23:11
4619,57,906,294,2,credit_card,3/12/2017 3:28
4699,57,767,294,2,credit_card,3/28/2017 10:55
4714,57,895,294,2,credit_card,3/10/2017 9:46
4950,57,853,294,2,debit,3/26/2017 20:46
172,57,724,147,1,debit,3/17/2017 7:08
222,57,753,147,1,debit,3/23/2017 7:14
380,57,920,147,1,credit_card,3/3/2017 0:44
671,57,917,147,1,cash,3/17/2017 4:31
1281,57,980,147,1,credit_card,3/4/2017 19:29
2017,57,892,147,1,debit,3/8/2017 15:29
2427,57,837,147,1,cash,3/22/2017 23:12
2510,57,748,147,1,credit_card,3/4/2017 3:59
2627,57,851,147,1,cash,3/6/2017 15:02
2823,57,788,147,1,debit,3/19/2017 8:58
2938,57,853,147,1,cash,3/6/2017 12:08
3033,57,979,147,1,credit_card,3/1/2017 20:51
3146,57,960,147,1,credit_card,3/29/2017 7:29
3658,57,855,147,1,debit,3/22/2017 19:15
3808,57,757,147,1,cash,3/30/2017 17:54
3934,57,915,147,1,cash,3/15/2017 1:19
4022,57,888,147,1,cash,3/17/2017 13:34
4673,57,790,147,1,debit,3/22/2017 10:39
1125,52,994,730,5,credit_card,3/7/2017 6:54
81,52,979,584,4,credit_card,3/11/2017 14:30
1116,52,815,584,4,cash,3/1/2017 0:31
1307,52,809,584,4,cash,3/22/2017 17:40
2211,52,996,584,4,cash,3/11/2017 12:51
2725,22,799,584,4,cash,3/19/2017 20:57
3955,52,945,584,4,cash,3/25/2017 18:04
4818,52,799,584,4,credit_card,3/30/2017 3:17
48,52,791,438,3,cash,3/5/2017 15:50
399,22,749,438,3,cash,3/13/2017 14:53
1183,22,830,438,3,cash,3/9/2017 2:33
1199,22,802,438,3,cash,3/11/2017 1:36
1220,22,756,438,3,credit_card,3/13/2017 20:34
1858,22,756,438,3,credit_card,3/21/2017 15:55
1892,52,937,438,3,credit_card,3/12/2017 5:50
2305,22,911,438,3,cash,3/25/2017 1:21
2348,52,820,438,3,debit,3/28/2017 9:52
2753,22,929,438,3,debit,3/24/2017 19:58
3139,52,925,438,3,credit_card,3/13/2017 6:47
4398,52,946,438,3,cash,3/17/2017 13:21
8,22,761,292,2,cash,3/8/2017 2:05
212,22,712,292,2,credit_card,3/30/2017 9:40
318,52,848,292,2,cash,3/30/2017 23:41
371,22,736,292,2,credit_card,3/18/2017 10:01
398,52,786,292,2,credit_card,3/9/2017 11:35
429,22,838,292,2,debit,3/4/2017 13:55
446,52,732,292,2,debit,3/2/2017 7:24
775,22,994,292,2,cash,3/20/2017 3:59
920,22,844,292,2,credit_card,3/25/2017 13:49
1074,52,885,292,2,cash,3/10/2017 20:03
1166,52,712,292,2,credit_card,3/3/2017 22:27
1224,22,905,292,2,cash,3/13/2017 11:46
1357,22,770,292,2,cash,3/19/2017 17:50
1979,22,973,292,2,credit_card,3/2/2017 22:36
2010,22,990,292,2,cash,3/5/2017 23:50
2157,22,957,292,2,cash,3/27/2017 12:43
2165,52,700,292,2,credit_card,3/25/2017 11:27
2366,22,971,292,2,credit_card,3/24/2017 2:02
2368,52,793,292,2,debit,3/22/2017 8:55
2378,22,862,292,2,credit_card,3/6/2017 21:21
2501,22,762,292,2,debit,3/16/2017 7:55
2582,52,814,292,2,credit_card,3/30/2017 9:13
2636,52,919,292,2,debit,3/19/2017 5:28
2664,22,996,292,2,credit_card,3/9/2017 1:59
3214,22,883,292,2,debit,3/1/2017 6:08
3218,22,783,292,2,credit_card,3/11/2017 11:53
3225,22,874,292,2,cash,3/1/2017 0:40
3287,22,802,292,2,credit_card,3/26/2017 21:48
3370,52,752,292,2,credit_card,3/8/2017 23:07
3546,52,787,292,2,credit_card,3/25/2017 5:45
3737,22,829,292,2,cash,3/1/2017 4:45
3755,52,879,292,2,credit_card,3/5/2017 3:19
3771,22,969,292,2,credit_card,3/11/2017 22:15
3831,22,983,292,2,cash,3/11/2017 11:01
3870,22,963,292,2,debit,3/8/2017 22:02
3889,52,949,292,2,debit,3/29/2017 9:09
4111,52,869,292,2,cash,3/30/2017 19:41
4215,52,909,292,2,cash,3/18/2017 7:03
4230,52,940,292,2,cash,3/2/2017 17:41
4462,22,934,292,2,cash,3/20/2017 11:46
4698,22,777,292,2,cash,3/12/2017 20:00
10,52,788,146,1,credit_card,3/30/2017 21:08
93,22,856,146,1,credit_card,3/24/2017 11:47
261,52,830,146,1,credit_card,3/13/2017 18:19
339,52,892,146,1,debit,3/17/2017 5:02
610,52,799,146,1,debit,3/29/2017 11:55
726,52,812,146,1,credit_card,3/27/2017 20:59
1157,22,991,146,1,debit,3/21/2017 1:42
1253,52,784,146,1,cash,3/26/2017 6:08
1267,22,718,146,1,cash,3/11/2017 10:34
1398,52,874,146,1,debit,3/8/2017 16:47
1829,22,781,146,1,cash,3/16/2017 0:16
1868,52,908,146,1,debit,3/15/2017 5:19
1994,52,903,146,1,debit,3/17/2017 16:05
2318,22,711,146,1,debit,3/14/2017 1:35
2868,22,734,146,1,cash,3/8/2017 3:00
3112,52,831,146,1,cash,3/13/2017 3:10
3192,52,740,146,1,cash,3/21/2017 5:18
3315,22,880,146,1,debit,3/14/2017 11:47
3462,22,781,146,1,credit_card,3/21/2017 1:21
3642,22,970,146,1,debit,3/21/2017 11:29
3716,22,745,146,1,debit,3/25/2017 15:18
3957,52,745,146,1,debit,3/1/2017 0:44
4153,22,736,146,1,credit_card,3/12/2017 11:16
4261,52,827,146,1,cash,3/2/2017 10:03
4360,22,912,146,1,cash,3/23/2017 7:06
4497,22,746,146,1,debit,3/20/2017 22:56
4650,22,820,146,1,debit,3/4/2017 1:29
4760,22,859,146,1,credit_card,3/17/2017 16:45
4660,47,894,725,5,cash,3/1/2017 4:49
1922,80,931,580,4,cash,3/5/2017 2:02
1978,80,843,580,4,credit_card,3/11/2017 12:28
3908,80,787,580,4,cash,3/9/2017 2:06
4129,47,837,580,4,cash,3/23/2017 10:40
4180,80,786,580,4,credit_card,3/17/2017 2:52
151,47,718,435,3,credit_card,3/6/2017 5:24
361,80,963,435,3,debit,3/11/2017 8:31
383,80,867,435,3,credit_card,3/30/2017 17:30
667,47,864,435,3,debit,3/12/2017 0:12
1396,80,945,435,3,debit,3/10/2017 8:02
1572,47,913,435,3,cash,3/23/2017 9:14
1747,47,963,435,3,credit_card,3/9/2017 23:34
1999,80,990,435,3,debit,3/7/2017 7:23
2025,80,910,435,3,debit,3/5/2017 6:44
2202,47,769,435,3,credit_card,3/23/2017 8:13
2992,80,990,435,3,debit,3/18/2017 10:06
3453,47,701,435,3,debit,3/7/2017 14:18
3481,47,794,435,3,credit_card,3/2/2017 13:39
3997,47,900,435,3,credit_card,3/14/2017 17:56
4147,80,847,435,3,credit_card,3/24/2017 15:36
4216,80,878,435,3,debit,3/5/2017 3:07
4677,47,909,435,3,debit,3/14/2017 23:45
144,80,979,290,2,debit,3/30/2017 10:41
289,47,806,290,2,debit,3/24/2017 17:51
331,80,990,290,2,cash,3/18/2017 22:26
598,80,917,290,2,debit,3/7/2017 10:31
664,47,921,290,2,debit,3/6/2017 7:46
1100,80,778,290,2,cash,3/15/2017 9:21
1128,80,717,290,2,debit,3/2/2017 2:47
1145,80,753,290,2,credit_card,3/6/2017 17:29
1268,80,798,290,2,credit_card,3/1/2017 0:19
1416,80,911,290,2,debit,3/9/2017 2:49
1443,47,822,290,2,debit,3/30/2017 15:08
1576,47,878,290,2,cash,3/7/2017 22:06
1582,47,921,290,2,credit_card,3/4/2017 15:59
1801,80,849,290,2,debit,3/24/2017 19:06
2087,47,876,290,2,debit,3/15/2017 14:03
2218,47,971,290,2,debit,3/27/2017 19:42
2670,80,800,290,2,credit_card,3/19/2017 6:54
2731,80,876,290,2,debit,3/29/2017 15:51
2733,80,789,290,2,debit,3/18/2017 14:44
2773,47,870,290,2,credit_card,3/19/2017 4:20
2916,47,965,290,2,credit_card,3/26/2017 15:44
3125,80,957,290,2,cash,3/18/2017 4:59
3156,80,707,290,2,debit,3/3/2017 4:36
3187,80,821,290,2,cash,3/3/2017 5:41
3235,80,990,290,2,credit_card,3/4/2017 20:22
3710,80,861,290,2,credit_card,3/11/2017 4:17
3717,47,801,290,2,debit,3/10/2017 7:40
3882,47,854,290,2,debit,3/21/2017 10:40
4434,80,816,290,2,cash,3/9/2017 19:00
4742,47,725,290,2,credit_card,3/5/2017 20:52
4753,80,703,290,2,cash,3/6/2017 7:05
4776,80,861,290,2,cash,3/14/2017 19:43
27,47,882,145,1,cash,3/22/2017 7:38
59,47,837,145,1,credit_card,3/13/2017 6:35
60,80,908,145,1,debit,3/27/2017 9:03
143,80,855,145,1,debit,3/11/2017 1:13
350,80,864,145,1,debit,3/25/2017 23:51
517,80,946,145,1,cash,3/21/2017 7:43
655,47,755,145,1,debit,3/17/2017 4:29
956,47,925,145,1,credit_card,3/8/2017 11:19
1001,47,939,145,1,debit,3/30/2017 16:02
1003,47,997,145,1,debit,3/23/2017 10:32
1180,80,792,145,1,cash,3/27/2017 8:49
1317,80,968,145,1,debit,3/2/2017 7:51
1519,47,710,145,1,cash,3/15/2017 1:41
1528,47,847,145,1,debit,3/21/2017 3:04
1584,47,933,145,1,cash,3/22/2017 17:31
1819,47,732,145,1,credit_card,3/22/2017 5:39
2070,47,877,145,1,credit_card,3/9/2017 12:01
2124,47,842,145,1,debit,3/12/2017 13:43
2470,47,900,145,1,credit_card,3/15/2017 23:17
2845,80,807,145,1,cash,3/5/2017 2:15
3093,47,926,145,1,credit_card,3/7/2017 7:39
3182,47,922,145,1,cash,3/22/2017 6:24
3241,47,765,145,1,credit_card,3/14/2017 23:52
3278,47,899,145,1,cash,3/25/2017 0:47
3721,47,782,145,1,cash,3/9/2017 6:17
3917,80,962,145,1,debit,3/12/2017 15:44
4039,80,761,145,1,cash,3/16/2017 18:34
4176,47,953,145,1,credit_card,3/3/2017 16:51
4192,47,970,145,1,debit,3/20/2017 18:29
4279,47,788,145,1,credit_card,3/30/2017 7:59
4361,80,949,145,1,debit,3/29/2017 9:40
4418,47,777,145,1,cash,3/8/2017 2:43
4426,80,897,145,1,debit,3/10/2017 12:27
4499,80,722,145,1,credit_card,3/14/2017 11:34
4534,80,907,145,1,debit,3/23/2017 5:47
4599,47,966,145,1,credit_card,3/24/2017 9:36
4852,47,994,145,1,credit_card,3/14/2017 6:28
827,44,783,576,4,debit,3/6/2017 2:06
335,44,829,432,3,debit,3/23/2017 21:27
1960,44,823,432,3,debit,3/29/2017 6:25
2408,44,836,432,3,debit,3/26/2017 16:30
2706,44,991,432,3,debit,3/24/2017 1:28
3167,44,999,432,3,credit_card,3/6/2017 21:59
3927,44,951,432,3,debit,3/3/2017 3:21
4201,44,716,432,3,debit,3/28/2017 13:34
4708,44,702,432,3,cash,3/7/2017 23:19
4922,44,858,432,3,credit_card,3/5/2017 17:21
4985,44,966,432,3,credit_card,3/15/2017 20:12
1228,44,921,288,2,credit_card,3/28/2017 13:44
2188,44,789,288,2,debit,3/14/2017 6:24
